,다변량시 쓰일 변수들,,,,LNG발전,575000,계산식 상수,계산식 상수,계산식 상수,,단변량 시계열 예측-ML/시계열 단순,단변량 시계열 예측-ML/시계열 단순,,,,LNG발전 2기 저부하에 대한 효율 학습 필요,,,,83.6,2기가동시,,,
,,,,,,287500,한달 고정변수1,한달 고정변수2,한달 고정변수3,,,,,,,,,,,41.8,1기가동시,,,
,,,,,,,,,9.107,1.712,,,,,y,,"가동가능여부(+면 가동가능, -면 가동불가능)",,,경제성(억원),,,,한달 고정변수
구분,smp(원/kWh),LNG발전량(kW),역송량(kW),수전량(kW),순부하(kW),,수전단가(원/kWh),LNG가격($/MMBtu),LNG열량(Mcal/N㎥),LNG발전 효율(Mcal/kWh),"LNG발전 1기
대체단가(원/kWh)","LNG발전 2기
대체단가(원/kWh)","LNG발전 2기 저부하
대체단가(원/kwh)","LNG발전 1기
BEP($/MMBtu)","LNG발전 2기
BEP($/MMBtu)","LNG발전 2기 저부하
BEP($/MMBtu)",LNG발전 1기,LNG발전 2기,LNG발전 2기 저부하,LNG발전 1기,LNG발전 2기,LNG발전 2기 저부하,,환율(원/$)
2025-01-06 1:00,76.17, - , - ,"528,430","528,430",,149.9,14.8,9.3, - ,150,138,150,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,464"
2025-01-06 2:00,76.17, - , - ,"512,250","512,250",,149.9,14.8,9.2, - ,150,134,150,#DIV/0!,#DIV/0!,12.9,#DIV/0!,#DIV/0!,-1.9,#DIV/0!,#DIV/0!,-0.1,,"1,465"
2025-01-06 3:00,75.75, - , - ,"510,000","510,000",,149.9,14.8,9.2, - ,150,133,150,#DIV/0!,#DIV/0!,13,#DIV/0!,#DIV/0!,-1.8,#DIV/0!,#DIV/0!,-0.1,,"1,463"
2025-01-06 4:00,76.17, - , - ,"510,730","510,730",,149.9,14.8,9.1, - ,150,133,150,#DIV/0!,#DIV/0!,12.8,#DIV/0!,#DIV/0!,-2,#DIV/0!,#DIV/0!,-0.1,,"1,460"
2025-01-06 5:00,76.17, - , - ,"496,050","496,050",,149.9,14.8,9, - ,150,130,150,#DIV/0!,#DIV/0!,12.7,#DIV/0!,#DIV/0!,-2.1,#DIV/0!,#DIV/0!,-0.1,,"1,462"
2025-01-06 6:00,78.81,"78,200", - ,"422,270","500,470",,149.9,14.8,9.2,1.591,150,132,150,14,12.08,12.9,#DIV/0!,-2.7,-1.9,0,-0.2,-0.1,,"1,460"
2025-01-06 7:00,97.66,"306,400","7,920","227,290","525,770",,149.9,14.8,9,1.591,150,141,150,14,12.76,12.7,#DIV/0!,-2,-2.1,0,-0.1,-0.1,,"1,466"
2025-01-06 8:00,128.09,"583,200","37,670","1,890","547,420",,191.5,14.8,9.1,1.583,192,185,192,18,17.31,16.6,#DIV/0!,2.5,1.8,0.1,0.2,0.1,,"1,466"
2025-01-06 9:00,136.72,"583,800","66,650","2,260","519,410",,232.3,14.8,9,1.58,232,214,232,22,19.93,20.1,#DIV/0!,5.1,5.3,0.2,0.3,0.3,,"1,465"
2025-01-06 10:00,128.4,"582,200","89,610",380,"492,970",,232.3,14.8,9.1,1.587,232,203,232,22,19.03,20.4,#DIV/0!,4.2,5.6,0.2,0.3,0.4,,"1,462"
2025-01-06 11:00,128.09,"578,400","152,740", - ,"425,660",,232.3,14.8,9.3,1.587,232,178,232,22,16.92,20.8,#DIV/0!,2.1,6,0.2,0.1,0.4,,"1,461"
2025-01-06 12:00,127.47,"576,400","141,100", - ,"435,300",,191.5,14.8,9.1,1.588,192,160,192,18,14.72,16.5,#DIV/0!,-0.1,1.7,0.1,0,0.1,,"1,466"
2025-01-06 13:00,127.47,"578,800","119,690", - ,"459,110",,191.5,14.8,9,1.584,192,166,192,18,15.25,16.5,#DIV/0!,0.4,1.7,0.1,0,0.1,,"1,466"
2025-01-06 14:00,122.7,"579,000","106,950", - ,"472,050",,191.5,14.8,9,1.587,192,167,192,18,15.36,16.5,#DIV/0!,0.6,1.7,0.1,0,0.1,,"1,461"
2025-01-06 15:00,126.84,"580,000","109,150", - ,"470,850",,191.5,14.8,9.3,1.585,192,168,192,18,15.9,16.9,#DIV/0!,1.1,2.1,0.1,0.1,0.1,,"1,463"
2025-01-06 16:00,126.84,"582,200","124,960", - ,"457,240",,232.3,14.8,9.1,1.581,232,189,232,22,17.73,20.4,#DIV/0!,2.9,5.6,0.2,0.2,0.4,,"1,461"
2025-01-06 17:00,126.84,"584,600","179,490", - ,"405,110",,232.3,14.8,9.2,1.587,232,170,232,22,15.83,20.4,#DIV/0!,1,5.6,0.2,0.1,0.4,,"1,465"
2025-01-06 18:00,128.32,"579,200","139,980", - ,"439,220",,232.3,14.8,9.2,1.587,232,183,232,22,17.25,20.6,#DIV/0!,2.5,5.8,0.2,0.2,0.4,,"1,465"
2025-01-06 19:00,124.77,"577,400","98,620",380,"479,160",,191.5,14.8,9.1,1.587,192,169,192,18,15.79,16.7,#DIV/0!,1,1.9,0.1,0.1,0.1,,"1,461"
2025-01-06 20:00,103.32,"582,500","45,590","1,890","538,800",,191.5,14.8,9.2,1.581,192,180,192,18,17.04,16.8,#DIV/0!,2.2,2,0.1,0.1,0.1,,"1,463"
2025-01-06 21:00,102.35,"584,800","24,480","7,190","567,510",,191.5,14.8,9.1,1.587,192,189,192,18,17.67,16.7,#DIV/0!,2.9,1.9,0.1,0.2,0.1,,"1,464"
2025-01-06 22:00,97.52,"328,200", - ,"211,510","539,710",,149.9,14.8,9,1.583,150,144,150,14,13.09,12.7,#DIV/0!,-1.7,-2.1,0,-0.1,-0.1,,"1,462"
2025-01-06 23:00,100.11,"295,600", - ,"252,600","548,200",,149.9,14.8,9,1.604,150,145,150,13,13.03,12.7,#DIV/0!,-1.8,-2.1,0,-0.1,-0.1,,"1,466"
2025-01-07 0:00,96.87,"295,800", - ,"251,780","547,580",,149.9,14.8,9.1,1.596,150,145,150,13.8,13.3,12.9,#DIV/0!,-1.5,-1.9,0,-0.1,-0.1,,"1,451"
2025-01-07 1:00,82.03,"296,200", - ,"262,340","558,540",,149.9,14.8,9.1,1.601,150,146,150,14,13.45,13,#DIV/0!,-1.3,-1.8,0,-0.1,-0.1,,"1,450"
2025-01-07 2:00,82.03,"296,000", - ,"260,440","556,440",,149.9,14.8,9,1.595,150,146,150,14,13.33,12.9,#DIV/0!,-1.5,-1.9,0,-0.1,-0.1,,"1,452"
2025-01-07 3:00,82.03,"296,000", - ,"257,800","553,800",,149.9,14.8,9.1,1.597,150,145,150,14,13.26,12.9,#DIV/0!,-1.5,-1.9,0,-0.1,-0.1,,"1,453"
2025-01-07 4:00,82.03,"296,000", - ,"295,440","591,440",,149.9,14.8,9.1,1.603,150,150,150,14,13.86,13,#DIV/0!,-0.9,-1.8,0,-0.1,-0.1,,"1,450"
2025-01-07 5:00,82.03,"296,600", - ,"290,560","587,160",,149.9,14.8,9.2,1.601,150,150,150,14,13.92,13.1,#DIV/0!,-0.9,-1.7,0,-0.1,-0.1,,"1,450"
2025-01-07 6:00,87.46,"295,200", - ,"357,580","652,780",,149.9,14.8,9.1,1.591,150,150,150,14,13.9,13,#DIV/0!,-0.9,-1.8,0,-0.1,-0.1,,"1,455"
2025-01-07 7:00,114.52,"416,552", - ,"244,650","661,202",,149.9,14.8,9.1,1.591,150,150,150,14,13.87,12.9,#DIV/0!,-0.9,-1.9,0,-0.1,-0.1,,"1,452"
2025-01-07 8:00,127.47,"596,200","1,520","27,680","622,360",,191.5,14.8,9,1.583,192,192,192,18,17.88,16.6,#DIV/0!,3.1,1.8,0.1,0.2,0.1,,"1,451"
2025-01-07 9:00,156.92,"595,600","25,630","22,230","592,200",,232.3,14.8,9.1,1.58,232,232,232,22,22.21,20.6,#DIV/0!,7.4,5.8,0.2,0.5,0.4,,"1,452"
2025-01-07 10:00,146.26,"595,200","159,610", - ,"435,590",,232.3,14.8,9.2,1.587,232,191,232,22,18.08,20.7,#DIV/0!,3.3,5.9,0.2,0.2,0.4,,"1,449"
2025-01-07 11:00,146.26,"592,400","203,590", - ,"388,810",,232.3,14.8,9.1,1.587,232,177,232,22,16.53,20.5,#DIV/0!,1.7,5.7,0.2,0.1,0.4,,"1,450"
2025-01-07 12:00,132.67,"591,800","181,310", - ,"410,490",,191.5,14.8,9,1.588,192,158,192,18,14.55,16.6,#DIV/0!,-0.3,1.8,0.1,0,0.1,,"1,451"
2025-01-07 13:00,132.67,"592,800","129,430", - ,"463,370",,191.5,14.8,9.1,1.584,192,169,192,18,15.82,16.8,#DIV/0!,1,2,0.1,0.1,0.1,,"1,452"
2025-01-07 14:00,138.58,"592,200","131,000", - ,"461,200",,191.5,14.8,9,1.587,192,171,192,18,15.81,16.6,#DIV/0!,1,1.8,0.1,0.1,0.1,,"1,450"
2025-01-07 15:00,136.77,"593,200","144,450", - ,"448,750",,191.5,14.8,9.1,1.585,192,167,192,18,15.67,16.8,#DIV/0!,0.9,2,0.1,0.1,0.1,,"1,450"
2025-01-07 16:00,128.39,"592,000","159,480", - ,"432,520",,232.3,14.8,9.2,1.581,232,181,232,22,17.21,20.7,#DIV/0!,2.4,5.9,0.2,0.2,0.4,,"1,449"
2025-01-07 17:00,124.33,"592,200","114,800", - ,"477,400",,232.3,14.8,9,1.587,232,196,232,22,18.19,20.3,#DIV/0!,3.4,5.5,0.2,0.2,0.3,,"1,452"
2025-01-07 18:00,125.58,"593,400","81,000", - ,"512,400",,232.3,14.8,9,1.587,232,209,232,22,19.63,20.4,#DIV/0!,4.8,5.6,0.2,0.3,0.4,,"1,450"
2025-01-07 19:00,125.58,"595,000","64,420","1,140","531,720",,191.5,14.8,9,1.587,192,182,192,18,16.83,16.6,#DIV/0!,2,1.8,0.1,0.1,0.1,,"1,454"
2025-01-07 20:00,103.32,"595,200","31,640","2,650","566,210",,191.5,14.8,9,1.581,192,189,192,18,17.63,16.6,#DIV/0!,2.8,1.8,0.1,0.2,0.1,,"1,454"
2025-01-07 21:00,102.35,"595,800","20,330","17,330","592,800",,191.5,14.8,9.2,1.587,192,192,192,18,18.31,17,#DIV/0!,3.5,2.2,0.1,0.2,0.1,,"1,449"
2025-01-07 22:00,97.74,"328,000","1,140","245,410","572,270",,149.9,14.8,9.1,1.583,150,149,150,14,13.85,12.9,#DIV/0!,-1,-1.9,0,-0.1,-0.1,,"1,450"
2025-01-07 23:00,97.74,"295,200", - ,"304,880","600,080",,149.9,14.8,9.2,1.604,150,150,150,14,13.94,13.1,#DIV/0!,-0.9,-1.7,0,-0.1,-0.1,,"1,453"
2025-01-08 0:00,85.04,"295,400", - ,"322,210","617,610",,149.9,14.8,9.2,1.596,150,150,150,13.9,13.9,13,#DIV/0!,-0.9,-1.8,0,-0.1,-0.1,,"1,455"
2025-01-08 1:00,81.97,"295,200", - ,"342,900","638,100",,149.9,14.8,9.1,1.601,150,150,150,14,13.76,12.9,#DIV/0!,-1,-1.9,0,-0.1,-0.1,,"1,455"
2025-01-08 2:00,81.97,"295,200", - ,"319,960","615,160",,149.9,14.8,9.1,1.595,150,150,150,14,13.71,12.8,#DIV/0!,-1.1,-2,0,-0.1,-0.1,,"1,460"
2025-01-08 3:00,81.97,"294,600", - ,"372,230","666,830",,149.9,14.8,9.1,1.597,150,150,150,14,13.76,12.9,#DIV/0!,-1,-1.9,0,-0.1,-0.1,,"1,458"
2025-01-08 4:00,81.97,"294,600", - ,"333,480","628,080",,149.9,14.8,9.2,1.603,150,150,150,14,13.84,13,#DIV/0!,-1,-1.8,0,-0.1,-0.1,,"1,457"
2025-01-08 5:00,81.97,"295,200", - ,"349,290","644,490",,149.9,14.8,9,1.601,150,150,150,14,13.58,12.7,#DIV/0!,-1.2,-2.1,0,-0.1,-0.1,,"1,459"
2025-01-08 6:00,83.37,"307,800", - ,"306,040","613,840",,149.9,14.8,9.2,1.591,150,150,150,14,13.98,13,#DIV/0!,-0.8,-1.8,0,-0.1,-0.1,,"1,459"
2025-01-08 7:00,112.78,"438,600", - ,"169,700","608,300",,149.9,14.8,9.1,1.591,150,150,150,14,13.85,12.9,#DIV/0!,-0.9,-1.9,0,-0.1,-0.1,,"1,455"
2025-01-08 8:00,140.44,"565,400","25,640","19,580","559,340",,191.5,14.8,9.1,1.583,192,189,192,18,17.68,16.7,#DIV/0!,2.9,1.9,0.1,0.2,0.1,,"1,455"
2025-01-08 9:00,161.72,"584,200","146,800", - ,"437,400",,232.3,14.8,9.2,1.58,232,199,232,22,18.82,20.5,#DIV/0!,4,5.7,0.2,0.3,0.4,,"1,457"
2025-01-08 10:00,159.39,"582,800","142,590", - ,"440,210",,232.3,14.8,9.1,1.587,232,198,232,22,18.56,20.4,#DIV/0!,3.8,5.6,0.2,0.2,0.4,,"1,457"
2025-01-08 11:00,133.25,"581,000","133,970", - ,"447,030",,232.3,14.8,9.2,1.587,232,188,232,22,17.88,20.7,#DIV/0!,3.1,5.9,0.2,0.2,0.4,,"1,457"
2025-01-08 12:00,133.25,"580,400","158,020", - ,"422,380",,191.5,14.8,9.1,1.588,192,161,192,18,14.94,16.7,#DIV/0!,0.1,1.9,0.1,0,0.1,,"1,459"
2025-01-08 13:00,133.13,"579,000","195,990", - ,"383,010",,191.5,14.8,9.1,1.584,192,153,192,18,14.1,16.6,#DIV/0!,-0.7,1.8,0.1,0,0.1,,"1,458"
2025-01-08 14:00,133.25,"579,000","182,510", - ,"396,490",,191.5,14.8,9,1.587,192,155,192,18,14.2,16.5,#DIV/0!,-0.6,1.7,0.1,0,0.1,,"1,460"
2025-01-08 15:00,160.86,"579,200","174,230", - ,"404,970",,191.5,14.8,9.1,1.585,192,173,192,18,16.19,16.7,#DIV/0!,1.4,1.9,0.1,0.1,0.1,,"1,455"
2025-01-08 16:00,136.76,"578,400","219,060", - ,"359,340",,232.3,14.8,9.1,1.581,232,161,232,22,15.02,20.5,#DIV/0!,0.2,5.7,0.2,0,0.4,,"1,457"
2025-01-08 17:00,133.33,"578,800","232,200", - ,"346,600",,232.3,14.8,9.1,1.587,232,154,232,22,14.21,20.4,#DIV/0!,-0.6,5.6,0.2,0,0.4,,"1,456"
2025-01-08 18:00,133.42,"579,400","236,670", - ,"342,730",,232.3,14.8,9.2,1.587,232,152,232,22,14.19,20.5,#DIV/0!,-0.6,5.7,0.2,0,0.4,,"1,459"
2025-01-08 19:00,134.61,"581,200","211,490", - ,"369,710",,191.5,14.8,9.1,1.587,192,151,192,18,14.03,16.8,#DIV/0!,-0.8,2,0.1,0,0.1,,"1,456"
2025-01-08 20:00,126.52,"581,800","163,640", - ,"418,160",,191.5,14.8,9.1,1.581,192,156,192,18,14.55,16.7,#DIV/0!,-0.3,1.9,0.1,0,0.1,,"1,455"
2025-01-08 21:00,116.06,"583,400","163,300", - ,"420,100",,191.5,14.8,9.1,1.587,192,151,192,18,14.03,16.8,#DIV/0!,-0.8,2,0.1,0,0.1,,"1,457"
2025-01-08 22:00,120.82,"319,800","11,670","1,275","309,405",,149.9,14.8,9.1,1.583,150,123,150,14,11.23,12.9,#DIV/0!,-3.6,-1.9,0,-0.2,-0.1,,"1,457"
2025-01-08 23:00,121,"297,200", - ,"101,714","398,914",,149.9,14.8,9,1.604,150,132,150,14,11.93,12.8,#DIV/0!,-2.9,-2,0,-0.2,-0.1,,"1,456"
2025-01-09 0:00,108.07,"297,000", - ,"101,714","398,714",,149.9,14.8,9,1.596,150,124,150,13.6,11.2,12.7,#DIV/0!,-3.6,-2.1,0,-0.2,-0.1,,"1,458"
2025-01-09 1:00,109.23,"297,600", - ,"100,974","398,574",,149.9,14.8,9,1.601,150,125,150,14,11.15,12.7,#DIV/0!,-3.7,-2.1,0,-0.2,-0.1,,"1,462"
2025-01-09 2:00,101.97,"298,200", - ,"101,683","399,883",,149.9,14.8,9.1,1.595,150,121,150,14,10.91,12.9,#DIV/0!,-3.9,-1.9,0,-0.2,-0.1,,"1,459"
2025-01-09 3:00,101.97,"299,000", - ,"102,623","401,623",,149.9,14.8,9.2,1.597,150,121,150,14,11.05,13,#DIV/0!,-3.7,-1.8,0,-0.2,-0.1,,"1,461"
2025-01-09 4:00,101.97,"300,400", - ,"100,636","401,036",,149.9,14.8,9.1,1.603,150,121,150,14,10.83,12.8,#DIV/0!,-4,-2,0,-0.3,-0.1,,"1,459"
2025-01-09 5:00,106.76,"297,631", - ,"247,295","544,926",,149.9,14.8,9.2,1.59,150,145,150,14,13.51,13,#DIV/0!,-1.3,-1.8,0,-0.1,-0.1,,"1,456"
2025-01-09 6:00,107.55,"288,831", - ,"280,778","569,609",,149.9,14.8,9.1,1.592,150,149,150,14,13.74,12.9,#DIV/0!,-1.1,-1.9,0,-0.1,-0.1,,"1,462"
2025-01-09 7:00,118.54,"291,354","26,109","72,827","338,072",,149.9,14.8,9.2,1.589,150,124,150,14,11.38,13,#DIV/0!,-3.4,-1.8,0,-0.2,-0.1,,"1,461"
2025-01-09 8:00,144,"582,098","163,685", - ,"418,413",,191.5,14.8,9.1,1.572,192,166,192,18,15.57,16.7,#DIV/0!,0.8,1.9,0.1,0,0.1,,"1,462"
2025-01-09 9:00,161.72,"579,282","129,198", - ,"450,084",,232.3,14.8,9,1.571,232,202,232,22,18.87,20.1,#DIV/0!,4.1,5.3,0.2,0.3,0.3,,"1,462"
2025-01-09 10:00,147.95,"586,492","289,394", - ,"297,098",,232.3,14.8,9.2,1.572,232,151,232,22,14.13,20.5,#DIV/0!,-0.7,5.7,0.2,0,0.4,,"1,461"
2025-01-09 11:00,147.07,"589,496","271,482", - ,"318,014",,232.3,14.8,9.2,1.575,232,156,232,22,14.7,20.6,#DIV/0!,-0.1,5.8,0.2,0,0.4,,"1,457"
2025-01-09 12:00,139.15,"586,181","120,300", - ,"465,881",,191.5,14.8,9.1,1.571,192,172,192,18,16.17,16.7,#DIV/0!,1.4,1.9,0.1,0.1,0.1,,"1,459"
2025-01-09 13:00,143.38,"591,488","160,578", - ,"430,910",,191.5,14.8,9,1.575,192,167,192,18,15.52,16.5,#DIV/0!,0.7,1.7,0.1,0,0.1,,"1,457"
2025-01-09 14:00,143.63,"584,296","205,907", - ,"378,389",,191.5,14.8,9.1,1.572,192,159,192,18,14.85,16.7,#DIV/0!,0.1,1.9,0.1,0,0.1,,"1,458"
2025-01-09 15:00,148.66,"594,579","121,999", - ,"472,580",,191.5,14.8,9.1,1.571,192,176,192,18,16.55,16.6,#DIV/0!,1.8,1.8,0.1,0.1,0.1,,"1,456"
2025-01-09 16:00,144.05,"591,832","171,849", - ,"419,983",,232.3,14.8,9.2,1.573,232,185,232,22,17.65,20.7,#DIV/0!,2.8,5.9,0.2,0.2,0.4,,"1,458"
2025-01-09 17:00,146.14,"591,245","266,972", - ,"324,273",,232.3,14.8,9.1,1.574,232,157,232,22,14.73,20.4,#DIV/0!,-0.1,5.6,0.2,0,0.4,,"1,462"
2025-01-09 18:00,138.36,"592,796","231,466", - ,"361,330",,232.3,14.8,9.2,1.571,232,162,232,22,15.38,20.6,#DIV/0!,0.6,5.8,0.2,0,0.4,,"1,458"
2025-01-09 19:00,138.59,"583,983","193,467", - ,"390,516",,191.5,14.8,9.2,1.574,192,158,192,18,14.79,16.7,#DIV/0!,0,1.9,0.1,0,0.1,,"1,461"
2025-01-09 20:00,136.6,"588,518","223,386", - ,"365,132",,191.5,14.8,9.2,1.572,192,151,192,18,14.29,16.8,#DIV/0!,-0.5,2,0.1,0,0.1,,"1,459"
2025-01-09 21:00,136.53,"588,014","111,080", - ,"476,934",,191.5,14.8,9.1,1.574,192,173,192,18,16.31,16.8,#DIV/0!,1.5,2,0.1,0.1,0.1,,"1,459"
2025-01-09 22:00,134.24,"167,666", - ,"149,663","317,329",,149.9,14.8,9.2,1.624,150,136,150,14,12.22,12.9,#DIV/0!,-2.6,-1.9,0,-0.2,-0.1,,"1,462"
2025-01-09 23:00,134.24,"294,224", - ,"105,138","399,362",,149.9,14.8,9,1.59,150,140,150,14,12.73,12.7,#DIV/0!,-2.1,-2.1,0,-0.1,-0.1,,"1,462"
2025-01-10 0:00,124.44,"286,891", - ,"229,806","516,697",,149.9,14.8,9.2,1.593,150,145,150,13.8,13.3,12.9,#DIV/0!,-1.5,-1.9,0,-0.1,-0.1,,"1,474"
2025-01-10 1:00,112.6,"278,832", - ,"144,455","423,287",,149.9,14.8,9.1,1.596,150,130,150,14,11.65,12.7,#DIV/0!,-3.2,-2.1,0,-0.2,-0.1,,"1,475"
2025-01-10 2:00,106.2,"282,445", - ,"227,807","510,252",,149.9,14.8,9.1,1.592,150,140,150,14,12.71,12.7,#DIV/0!,-2.1,-2.1,0,-0.1,-0.1,,"1,472"
2025-01-10 3:00,101.97,"277,035","11,513","87,544","353,066",,149.9,14.8,9.1,1.595,150,113,150,14,10.06,12.7,#DIV/0!,-4.7,-2.1,0,-0.3,-0.1,,"1,473"
2025-01-10 4:00,101.97,"286,003", - ,"118,719","404,722",,149.9,14.8,9.1,1.589,150,122,150,14,10.96,12.8,#DIV/0!,-3.8,-2,0,-0.2,-0.1,,"1,477"
2025-01-10 5:00,112.52,"293,971", - ,"170,355","464,326",,149.9,14.8,9.1,1.595,150,136,150,14,12.26,12.7,#DIV/0!,-2.5,-2.1,0,-0.2,-0.1,,"1,475"
2025-01-10 6:00,117.05,"288,320", - ,"343,989","632,309",,149.9,14.8,9.1,1.592,150,150,150,14,13.67,12.8,#DIV/0!,-1.1,-2,0,-0.1,-0.1,,"1,474"
2025-01-10 7:00,138.02,"297,599","9,779","113,028","400,848",,149.9,14.8,9.1,1.588,150,143,150,14,12.98,12.7,#DIV/0!,-1.8,-2.1,0,-0.1,-0.1,,"1,476"
2025-01-10 8:00,147.83,"583,202","143,073", - ,"440,129",,191.5,14.8,9.1,1.57,192,171,192,18,15.86,16.4,#DIV/0!,1.1,1.6,0.1,0.1,0.1,,"1,471"
2025-01-10 9:00,163.15,"584,894","218,913", - ,"365,981",,232.3,14.8,9.1,1.572,232,182,232,22,16.87,20.1,#DIV/0!,2.1,5.3,0.2,0.1,0.3,,"1,475"
2025-01-10 10:00,147.2,"579,600","128,590", - ,"451,010",,232.3,14.8,9,1.573,232,196,232,22,18.1,20,#DIV/0!,3.3,5.2,0.2,0.2,0.3,,"1,474"
2025-01-10 11:00,147.33,"578,790","211,769", - ,"367,021",,232.3,14.8,9.1,1.571,232,171,232,22,15.86,20.1,#DIV/0!,1.1,5.3,0.2,0.1,0.3,,"1,476"
2025-01-10 12:00,140.19,"585,036","260,482", - ,"324,554",,191.5,14.8,9.2,1.57,192,147,192,18,13.76,16.7,#DIV/0!,-1,1.9,0.1,-0.1,0.1,,"1,472"
2025-01-10 13:00,140.26,"588,321","245,035", - ,"343,286",,191.5,14.8,9.1,1.572,192,150,192,18,13.86,16.5,#DIV/0!,-0.9,1.7,0.1,-0.1,0.1,,"1,477"
2025-01-10 14:00,144,"590,196","144,983", - ,"445,213",,191.5,14.8,9.1,1.571,192,170,192,18,15.88,16.6,#DIV/0!,1.1,1.8,0.1,0.1,0.1,,"1,472"
2025-01-10 15:00,140.85,"586,839","154,920", - ,"431,919",,191.5,14.8,9,1.572,192,166,192,18,15.35,16.4,#DIV/0!,0.5,1.6,0.1,0,0.1,,"1,472"
2025-01-10 16:00,156.37,"592,595","159,689", - ,"432,906",,232.3,14.8,9.1,1.572,232,195,232,22,18.13,20.1,#DIV/0!,3.3,5.3,0.2,0.2,0.3,,"1,475"
2025-01-10 17:00,139.21,"592,052","126,758", - ,"465,294",,232.3,14.8,9.1,1.571,232,197,232,22,18.5,20.3,#DIV/0!,3.7,5.5,0.2,0.2,0.3,,"1,475"
2025-01-10 18:00,139.21,"594,236","115,888", - ,"478,348",,232.3,14.8,9.2,1.573,232,201,232,22,18.94,20.3,#DIV/0!,4.1,5.5,0.2,0.3,0.4,,"1,473"
2025-01-10 19:00,139.21,"582,732","271,380", - ,"311,352",,191.5,14.8,9.1,1.571,192,144,192,18,13.28,16.6,#DIV/0!,-1.5,1.8,0.1,-0.1,0.1,,"1,472"
2025-01-10 20:00,139.21,"586,457","154,418", - ,"432,039",,191.5,14.8,9.3,1.572,192,166,192,18,15.65,16.8,#DIV/0!,0.9,2,0.1,0.1,0.1,,"1,476"
2025-01-10 21:00,132.81,"582,121","195,838", - ,"386,283",,191.5,14.8,9.1,1.573,192,153,192,18,14.13,16.5,#DIV/0!,-0.7,1.7,0.1,0,0.1,,"1,473"
2025-01-10 22:00,133.06,"101,513", - ,"254,566","356,079",,149.9,14.8,9,1.976,150,137,150,11,9.77,12.6,#DIV/0!,-5,-2.2,-0.1,-0.3,-0.1,,"1,475"
2025-01-10 23:00,138.49,"299,138", - ,"304,997","604,135",,149.9,14.8,9.2,1.594,150,150,150,14,13.74,12.8,#DIV/0!,-1.1,-2,0,-0.1,-0.1,,"1,475"
2025-01-11 0:00,114.96, - , - ,"482,600","482,600",,149.9,14.8,9, - ,150,139,150,#DIV/0!,#DIV/0!,12.6,#DIV/0!,#DIV/0!,-2.2,#DIV/0!,#DIV/0!,-0.1,,"1,474"
2025-01-11 1:00,106.45, - , - ,"488,000","488,000",,149.9,14.8,9.3, - ,150,137,150,#DIV/0!,#DIV/0!,13,#DIV/0!,#DIV/0!,-1.8,#DIV/0!,#DIV/0!,-0.1,,"1,475"
2025-01-11 2:00,102.74, - , - ,"390,000","390,000",,149.9,14.8,9.2, - ,150,120,150,#DIV/0!,#DIV/0!,12.9,#DIV/0!,#DIV/0!,-1.9,#DIV/0!,#DIV/0!,-0.1,,"1,474"
2025-01-11 3:00,102.74, - , - ,"380,300","380,300",,149.9,14.8,9.2, - ,150,118,150,#DIV/0!,#DIV/0!,12.8,#DIV/0!,#DIV/0!,-2,#DIV/0!,#DIV/0!,-0.1,,"1,477"
2025-01-11 4:00,102.74, - , - ,"410,600","410,600",,149.9,14.8,9, - ,150,123,150,#DIV/0!,#DIV/0!,12.7,#DIV/0!,#DIV/0!,-2.1,#DIV/0!,#DIV/0!,-0.1,,"1,472"
2025-01-11 5:00,106.12, - , - ,"391,500","391,500",,149.9,14.8,9.1, - ,150,122,150,#DIV/0!,#DIV/0!,12.7,#DIV/0!,#DIV/0!,-2.1,#DIV/0!,#DIV/0!,-0.1,,"1,475"
2025-01-11 6:00,106.52, - , - ,"441,100","441,100",,149.9,14.8,9.2, - ,150,130,150,#DIV/0!,#DIV/0!,12.8,#DIV/0!,#DIV/0!,-2,#DIV/0!,#DIV/0!,-0.1,,"1,473"
2025-01-11 7:00,117.4, - , - ,"455,800","455,800",,149.9,14.8,9.2, - ,150,136,150,#DIV/0!,#DIV/0!,12.8,#DIV/0!,#DIV/0!,-2,#DIV/0!,#DIV/0!,-0.1,,"1,474"
2025-01-11 8:00,118.75, - , - ,"470,300","470,300",,191.5,14.8,9.1, - ,192,165,192,#DIV/0!,#DIV/0!,16.5,#DIV/0!,#DIV/0!,1.7,#DIV/0!,#DIV/0!,0.1,,"1,475"
2025-01-11 9:00,136.42, - , - ,"395,300","395,300",,191.5,14.8,9.1, - ,192,157,192,#DIV/0!,#DIV/0!,16.5,#DIV/0!,#DIV/0!,1.7,#DIV/0!,#DIV/0!,0.1,,"1,473"
2025-01-11 10:00,136.41, - , - ,"480,100","480,100",,191.5,14.8,9.1, - ,192,173,192,#DIV/0!,#DIV/0!,16.5,#DIV/0!,#DIV/0!,1.7,#DIV/0!,#DIV/0!,0.1,,"1,473"
2025-01-11 11:00,138.53, - , - ,"488,200","488,200",,191.5,14.8,9.2, - ,192,176,192,#DIV/0!,#DIV/0!,16.6,#DIV/0!,#DIV/0!,1.8,#DIV/0!,#DIV/0!,0.1,,"1,476"
